array_size;time_spent(s);PAPI_L1_TCM;PAPI_L2_TCM;PAPI_L3_TCM;DATA_BYTES;NUM_INSTRUCTIONS;PAPI_TOT_INS
26624;3.5780000687;18593;5813;3517;212992;248093081600;12120742
26752;2.7580001354;19029;4799;1587;214016;250484326400;12313440
26880;2.6850001812;17170;6325;1626;215040;252887040000;12084638
27008;2.7110002041;16453;4718;1621;216064;255301222400;12251683
27136;2.8170001507;21209;5759;1509;217088;257726873600;12699054
27264;2.8340001106;19375;7996;1653;218112;260163993600;12389320
27392;2.6650002003;16767;4559;1657;219136;262612582400;12175630
27520;2.8760001659;22136;6976;1890;220160;265072640000;12770482
27648;2.7030000687;16270;6491;1852;221184;267544166400;12200277
27776;2.8460001945;22344;4966;2323;222208;270027161600;13082166
27904;5.3660001755;19144;7579;3706;223232;272521625600;12709076
28032;2.8380000591;18942;8445;1740;224256;275027558400;12775185
28160;2.8560001850;21637;5871;2055;225280;277544960000;13107010
28288;2.8960001469;20448;7251;2240;226304;280073830400;13016374
28416;2.8080000877;18695;5377;2100;227328;282614169600;12803148
28544;2.9180002213;21604;4614;1903;228352;285165977600;13299138
28672;2.9790000916;23850;6461;1937;229376;287729254400;13466710
28800;4.9970002174;22270;6435;2204;230400;290304000000;13513055
28928;2.9060001373;19046;6848;1800;231424;292890214400;13164930
29056;2.9930000305;21288;8860;1982;232448;295487897600;13423642
29184;2.9180002213;18681;4868;2086;233472;298097049600;13394253
29312;3.4850001335;20451;7357;2499;234496;300717670400;13353770
29440;2.9280002117;18563;6585;2105;235520;303349760000;13012680
29568;3.0400002003;22028;9074;1861;236544;305993318400;13574996
29696;3.0590002537;22896;7662;2163;237568;308648345600;13820370
29824;3.0230002403;19678;9613;2328;238592;311314841600;13532079
29952;3.0130002499;20823;5885;2398;239616;313992806400;13445820
30080;3.1260001659;25194;7197;2122;240640;316682240000;14214492
30208;3.1850001812;26022;6056;2172;241664;319383142400;14274731
30336;3.0660002232;21733;7354;2512;242688;322095513600;13842918
30464;6.4480004311;30023;11888;1932;243712;324819353600;14947435
30592;3.0170001984;19367;5190;2168;244736;327554662400;13694844
30720;3.1910002232;21904;8324;3937;245760;330301440000;14210938
30848;3.0300002098;18103;8264;3881;246784;333059686400;13626749
30976;3.1870000362;24283;7622;1759;247808;335829401600;14389759
31104;3.0670001507;20226;7828;1864;248832;338610585600;13898974
31232;3.0740001202;18196;6971;2160;249856;341403238400;13909028
31360;3.1200001240;21331;5279;2421;250880;344207360000;14326722
31488;3.1240000725;21861;7390;3963;251904;347022950400;14080701
31616;3.1750001907;23659;5903;2397;252928;349850009600;14570365
31744;3.3020000458;25790;9668;1915;253952;352688537600;14839596
31872;3.2430002689;22994;6852;2281;254976;355538534400;14572312
32000;3.2820000648;23358;5847;2646;256000;358400000000;14723040
32128;3.2370002270;22643;7972;2274;257024;361272934400;14465076
32256;3.2320001125;23888;5919;2113;258048;364157337600;14837973
32384;3.3070001602;23530;9395;2314;259072;367053209600;14683602
32512;3.4320001602;28582;8891;2225;260096;369960550400;15484523
32640;3.3880002499;26328;10040;2426;261120;372879360000;15398148
32768;3.2920000553;22332;6860;2935;262144;375809638400;14958685
32896;3.2330000401;21436;5746;2757;263168;378751385600;14747706
33024;10.9570007324;25217;8688;4300;264192;381704601600;15460019
33152;3.3700001240;23393;9617;2086;265216;384669286400;15216956
33280;3.4130001068;23622;7683;1748;266240;387645440000;15404580
33408;3.3920001984;23406;7406;2466;267264;390633062400;15309693
33536;3.5110001564;28938;9505;1984;268288;393632153600;15918284
33664;3.4160001278;23429;9362;1962;269312;396642713600;15316533
33792;3.4330000877;24120;7110;2327;270336;399664742400;15469147
33920;3.3650002480;21229;8646;2484;271360;402698240000;15172781
34048;3.4860000610;24285;9769;2071;272384;405743206400;15685722
34176;3.5090000629;23979;6926;2489;273408;408799641600;15653099
34304;3.3920001984;21858;6982;2240;274432;411867545600;15262395
34432;3.4500000477;23454;8564;2474;275456;414946918400;15459590
34560;3.6110000610;27383;9335;2036;276480;418037760000;16245057
34688;3.7570002079;26661;9518;2567;277504;421140070400;16035872
34816;3.6550002098;24371;10197;1948;278528;424253849600;15853387
34944;3.4750001431;23691;7181;2516;279552;427379097600;15943296
35072;3.5560002327;22644;9367;3165;280576;430515814400;15737583
35200;3.6440002918;28737;9811;1959;281600;433664000000;16572919
35328;3.5270001888;22954;8174;3715;282624;436823654400;16008950
35456;3.6010000706;26134;8212;3087;283648;439994777600;16273961
35584;3.6110000610;25035;8735;4360;284672;443177369600;16335404
35712;3.8290002346;30479;11181;2462;285696;446371430400;17180768
35840;3.6680002213;28143;10003;2736;286720;449576960000;16739834
35968;3.6400001049;27942;9772;4363;287744;452793958400;16570483
36096;3.6720001698;25717;8346;4303;288768;456022425600;16632857
36224;3.6620001793;23385;11380;4547;289792;459262361600;16545513
36352;3.6750001907;24070;9547;3050;290816;462513766400;16519178
36480;3.7380001545;27334;10823;2584;291840;465776640000;16852252
36608;3.7090001106;28231;9166;2585;292864;469050982400;16901188
36736;3.7880001068;32157;9461;2565;293888;472336793600;17193626
36864;5.8420004845;31619;10989;3158;294912;475634073600;17511555
36992;3.7700002193;25725;9627;2577;295936;478942822400;17083338
37120;3.8880002499;31251;11857;4640;296960;482263040000;17657012
37248;3.7900002003;27288;10703;2833;297984;485594726400;17160885
37376;4.0680003166;29337;10915;3941;299008;488937881600;17581466
37504;3.9470002651;32160;8253;4240;300032;492292505600;17841618
37632;3.9310002327;30852;11642;4543;301056;495658598400;17646008
37760;3.8530001640;29360;9571;4455;302080;499036160000;17543453
37888;3.8350002766;26559;7532;4759;303104;502425190400;17201604
38016;3.8860001564;28953;10099;4822;304128;505825689600;17673084
38144;3.9970002174;29793;8301;4356;305152;509237657600;18159820
38272;3.9320001602;31077;9947;4762;306176;512661094400;17915888
38400;3.8900001049;28015;11893;4819;307200;516096000000;17668375
38528;3.9770002365;29289;8784;4708;308224;519542374400;18171151
38656;3.9620001316;30635;8422;2900;309248;523000217600;18043560
38784;4.0280003548;28109;11174;3016;310272;526469529600;17871033
38912;4.0270004272;33732;9954;2607;311296;529950310400;18266159
39040;4.1070003510;31824;13794;3197;312320;533442560000;18536997
39168;4.0040001869;27901;8864;3029;313344;536946278400;18020494
39296;4.0399999619;30118;9529;2800;314368;540461465600;18275179
39424;4.0870003700;31064;8203;3076;315392;543988121600;18458542
39552;3.9720001221;26282;8803;2411;316416;547526246400;18056666
39680;4.0830001831;28752;9096;2529;317440;551075840000;18345587
39808;4.0750002861;28297;8960;2556;318464;554636902400;18227086
39936;4.1750001907;32221;12247;2875;319488;558209433600;18858162
40064;4.2440004349;33795;12954;2782;320512;561793433600;19158986
40192;4.1100001335;31049;10329;2742;321536;565388902400;18710967
40320;4.0390000343;28387;9488;3167;322560;568995840000;18295059
40448;4.4060001373;40768;14840;3341;323584;572614246400;19905394
40576;4.2460002899;32448;13250;3043;324608;576244121600;19075145
40704;4.1440000534;29971;11548;3243;325632;579885465600;18664585
40832;4.2020001411;30573;10116;3111;326656;583538278400;19033230
40960;4.2180004120;32675;10698;2984;327680;587202560000;19210964
41088;4.2200002670;31701;9642;3180;328704;590878310400;19010744
41216;4.3710002899;36024;13905;2542;329728;594565529600;19767310
41344;4.1880002022;27361;10651;5098;330752;598264217600;18807390
41472;4.3320002556;30823;12647;5101;331776;601974374400;19203309
41600;4.3740000725;34883;11020;3974;332800;605696000000;19636535
41728;4.3480000496;34468;13786;3182;333824;609429094400;19720443
41856;4.3570003510;34146;14137;5291;334848;613173657600;19783954
