array_size;time_spent(s);PAPI_L1_TCM;PAPI_L2_TCM;PAPI_L3_TCM;DATA_BYTES;NUM_INSTRUCTIONS;PAPI_TOT_INS
24960;1.9750001431;42368;40567;454;199680;38524083;20322910
25088;1.9540001154;42075;39048;394;200704;38741205;20392077
25216;1.9700001478;42437;41501;345;201728;38958426;20459103
25344;1.9760000706;42651;39203;320;202752;39175746;20528269
25472;1.9870001078;42689;42198;352;203776;39393164;20597453
25600;1.9900001287;42930;41861;304;204800;39610681;20668796
25728;2.0050001144;43396;41254;379;205824;39828295;20735840
25856;2.0080001354;43454;40942;367;206848;40046006;20805005
25984;2.0199999809;43796;41097;332;207872;40263814;20874190
26112;2.0350000858;44001;43183;356;208896;40481717;20945545
26240;2.0260000229;44534;41426;324;209920;40699717;21014735
26368;2.0550000668;44606;41973;408;210944;40917812;21086077
26496;2.0450000763;44987;45511;430;211968;41136001;21157437
26624;2.0480000973;44911;44081;295;212992;41354285;21230955
26752;2.2000000477;45781;42539;6723;214016;41572662;21298017
26880;2.1940000057;45895;44599;534;215040;41791133;21367184
27008;2.1560001373;45721;45975;493;216064;42009697;21436368
27136;2.1530001163;46021;43644;443;217088;42228353;21507711
27264;2.1470000744;47081;45641;398;218112;42447101;21576912
27392;2.1550002098;46491;46910;683;219136;42665941;21648254
27520;2.1690001488;46953;44077;402;220160;42884872;21719614
27648;2.1290001869;47097;46286;335;221184;43103894;21793134
27776;2.1150000095;47587;48905;330;222208;43323006;21862354
27904;2.1070001125;47846;48580;260;223232;43542208;21933696
28032;2.1260001659;48401;52260;474;224256;43761500;22005056
28160;2.0900001526;48444;49274;301;225280;43980881;22078575
28288;2.1180000305;48651;47609;393;226304;44200350;22149953
28416;2.1260001659;48965;46995;410;227328;44419908;22223470
28544;2.1150000095;48720;48470;453;228352;44639553;22297006
28672;2.1220002174;49596;47553;337;229376;44859286;22372701
28800;2.0710000992;49705;48654;487;230400;45079106;22439781
28928;2.0850000381;50059;49606;618;231424;45299013;22508947
29056;2.1710000038;50241;49133;513;232448;45519006;22578131
29184;2.2190001011;50351;55891;441;233472;45739086;22649475
29312;2.1720001698;50719;52217;385;234496;45959250;22718677
29440;2.1920001507;51079;53629;407;235520;46179500;22790018
29568;2.1910002232;51381;52718;472;236544;46399835;22861379
29696;2.1860001087;51337;53656;354;237568;46620254;22934897
29824;2.2000000477;51674;53263;419;238592;46840758;23004117
29952;2.2110002041;52122;51860;371;239616;47061345;23075459
30080;2.2120001316;52306;55644;388;240640;47282015;23146819
30208;2.2300000191;52893;56212;311;241664;47502769;23220339
30336;2.2369999886;53136;52870;381;242688;47723605;23291717
30464;2.2260000706;53448;55381;393;243712;47944523;23365235
30592;2.2230000496;53818;56324;369;244736;48165524;23438770
30720;2.2310001850;54002;56393;431;245760;48386606;23514465
30848;2.2430000305;54394;57620;381;246784;48607769;23583703
