array_size;time_spent(s);PAPI_L1_TCM;PAPI_L2_TCM;PAPI_L3_TCM;DATA_BYTES;NUM_INSTRUCTIONS;PAPI_TOT_INS
58112;7.1810002327;119151;4522;30;464896;97178216;57852228
58240;14.4620008469;121982;5119;29;465920;97411798;57926789
58368;7.7180004120;120452;4365;34;466944;97645424;58003507
58496;7.2320003510;120045;4074;35;467968;97879092;58075924
58624;7.6280002594;120175;4635;25;468992;98112802;58150470
58752;7.2510004044;122075;4253;19;470016;98346556;58225028
58880;7.2370004654;121443;4252;28;471040;98580352;58301748
59008;8.1670007706;121312;4682;18;472064;98814190;58376324
59136;7.3630003929;121931;4509;20;473088;99048071;58453044
59264;7.6810002327;123120;4437;29;474112;99281993;58529779
59392;7.4660005569;123042;4716;21;475136;99515958;58608674
59520;7.3920001984;122230;4488;22;476160;99749965;58681111
59648;8.3610000610;122976;4606;19;477184;99984014;58755656
59776;8.0300006866;124904;4366;27;478208;100218105;58830215
59904;7.2920002937;122593;4417;29;479232;100452238;58906933
60032;7.9890003204;123674;4653;18;480256;100686412;58981510
60160;7.9010004997;124534;4779;20;481280;100920628;59058230
60288;7.9700002670;125943;4485;22;482304;101154886;59134965
60416;7.9300003052;124433;4496;21;483328;101389185;59213861
60544;8.1950006485;124840;4292;22;484352;101623525;59288455
60672;8.1120004654;124944;4394;24;485376;101857906;59365176
60800;7.4790005684;126946;4370;24;486400;102092329;59441910
60928;7.7270002365;124757;4582;33;487424;102326793;59520808
61056;7.7050004005;125597;4554;30;488448;102561297;59597559
61184;7.5430002213;126578;4742;30;489472;102795843;59676455
61312;7.7560005188;129488;4404;26;490496;103030430;59755365
61440;7.3760004044;126443;4899;28;491520;103265057;59836437
61568;7.4970002174;126155;4363;27;492544;103499725;59908891
61696;8.2450008392;128588;4747;28;493568;103734433;59983435
61824;8.2630004883;131003;4609;16;494592;103969182;60057993
61952;8.2850008011;127829;4637;23;495616;104203971;60134714
62080;8.2230005264;127833;4765;32;496640;104438801;60209291
62208;7.4600005150;129471;4665;31;497664;104673670;60286010
62336;17.0010013580;132943;6724;43;498688;104908580;60362748
62464;7.4570002556;129576;4493;25;499712;105143530;60441641
62592;7.8390002251;129092;5025;22;500736;105378520;60516235
